Code,Name,Industry
045080,鴻準凱基55購05,
045081,致茂凱基55購02,
045082,台光電凱基5A購01,
045083,建準凱基58購01,
045084,一詮凱基55購01,
045085,一詮凱基57購01,
045086,長榮凱基55購07,
045087,萬海凱基59購01,
045088,國泰金凱基55購02,
045089,晟銘電凱基57購01,
04508U,台積電凱基53售20,
045090,禾伸堂凱基55購03,
045091,嘉澤凱基55購01,
045092,神達凱基55購07,
045093,日月光凱基55購03,
045094,材料凱基55購03,
045095,祥碩凱基55購04,
045096,旭隼凱基58購01,
045097,愛普凱基55購02,
045098,南茂凱基55購04,
045099,南茂凱基56購02,
045100,鈺齊凱基56購01,
045101,寶成凱基55購01,
045102,國喬元大55購01,
045103,儒鴻元大55購01,
045104,東元元大5B購01,
045105,光寶科元大5A購03,
045106,華通元大55購01,
045107,鴻海元大55購30,
045108,台積電元大55購29,
045109,智邦元大55購18,
045110,致茂元大5B購01,
045111,金像電元大55購03,
045112,凱美元大55購03,
045113,凱美元大55購04,
045114,漢唐元大55購04,
045115,興勤元大55購03,
045116,京元電元大55購09,
045117,立隆電元大5B購01,
045118,一詮元大55購01,
045119,華新科元大58購02,
04511U,世芯凱基53售05,
045120,華新科元大5B購01,
045121,皇昌元大55購01,
045122,萬海元大5A購04,
045123,晟銘電元大58購01,
045124,晟銘電元大59購03,
045125,奇鋐元大55購16,
045126,日電貿元大55購05,
045127,緯創元大55購14,
045128,聯鈞元大55購07,
045129,世芯元大55購07,
045130,世芯元大55購08,
045131,貿聯元大55購08,
045132,貿聯元大5B購01,
045133,神達元大55購05,
045134,日月光元大58購02,
045135,正文元大55購01,
045136,祥碩元大55購04,
045137,祥碩元大5A購03,
045138,亞翔元大55購09,
045139,保瑞元大55購07,
045140,愛普元大55購07,
045141,緯穎元大55購18,
045142,汎銓元大55購01,
045143,南電元大55購10,
045144,南茂元大55購03,
045145,南茂元大55購04,
045146,南亞群益57購01,
045147,東元群益55購03,
045148,華新群益55購04,
045149,台積電群益55購16,
045150,智邦群益55購15,
045151,凱美群益57購01,
045152,漢唐群益55購04,
045153,強茂群益55購03,
045154,奇鋐群益55購04,
045155,智原群益56購03,
045156,昇貿群益55購04,
045157,世芯群益55購07,
045158,材料群益55購03,
045159,亞翔群益55購05,
045160,保瑞群益55購04,
045161,台塑化群益55購03,
045162,南茂群益55購05,
045163,臺股指群益5B購06,
045164,日本2X元富55購01,
045165,昇貿元富56購02,
045166,貿聯元富56購02,
045167,緯穎元富56購04,
045168,華泰國票56購01,
045169,偉訓國票55購03,
045170,保瑞國票55購01,
045171,保瑞國票56購01,
045172,台塑化國票56購01,
045173,富威電國票56購01,
045174,鴻海國泰56購04,
045175,鴻海國泰56購05,
045176,志聖國泰56購01,
045177,強茂國泰56購01,
045178,雄獅國泰56購01,
045179,智原國泰56購02,
045180,亞翔國泰56購01,
045181,亞翔國泰56購02,
045182,臺指反中信5B購01,
045183,台光電中信59購01,
045184,T50反1永豐57購02,
045185,京鼎永豐55購03,
045186,jpp永豐56購01,
045187,昇陽半永豐55購02,
045188,華新科統一6B購02,
045189,貿聯統一6B購01,
045190,乙盛統一5C購02,
045191,滬深2X凱基61購01,
045192,道瓊指凱基56購01,
045193,南亞凱基55購06,
045194,南亞凱基57購01,
045195,南亞凱基58購02,
045196,聚陽凱基56購01,
045197,東元凱基5B購01,
045198,華新凱基55購05,
045199,台積電凱基55購29,
045200,智邦凱基57購03,
045201,聯強凱基55購01,
045202,金像電凱基5A購02,
045203,台光電凱基55購09,
045204,漢唐凱基56購02,
045205,興勤凱基55購02,
045206,立隆電凱基55購05,
045207,華新科凱基55購04,
045208,皇昌凱基55購02,
045209,雄獅凱基55購01,
045210,智原凱基56購02,
045211,景碩凱基58購02,
045212,昇貿凱基56購03,
045213,貿聯凱基55購07,
045214,大聯大凱基55購01,
045215,正文凱基55購01,
045216,天鈺凱基55購01,
045217,保瑞凱基55購07,
045218,台塑化凱基55購03,
045219,緯穎凱基55購13,
04521U,臺股指元大53售10,
045220,兆聯凱基55購02,
045221,意騰凱基55購01,
045222,台虹凱基55購02,
045223,東哥凱基55購01,
045224,金像電兆豐5B購01,
045225,技嘉兆豐56購01,
045226,嘉澤兆豐56購01,
045227,保瑞兆豐55購01,
045228,來億兆豐57購01,
045229,上銀富邦55購02,
04522U,臺股指元大54售13,
045230,金寶富邦55購02,
045231,台積電富邦57購02,
045232,技嘉富邦55購01,
045233,亞翔富邦55購03,
045234,緯穎富邦56購02,
045235,來億富邦55購01,
045236,台化群益57購01,
045237,光寶科群益55購09,
045238,鴻海群益56購11,
045239,鴻海群益57購04,
04523U,台積電統一59售02,
045240,國巨群益55購07,
045241,長榮群益55購06,
045242,國泰金群益55購02,
045243,晟銘電群益55購03,
045244,智原群益55購05,
045245,嘉澤群益5B購01,
045246,貿聯群益55購09,
045247,神達群益55購06,
045248,日月光群益55購03,
045249,材料群益55購04,
04524U,台光電永豐52售07,
045250,材料群益55購05,
045251,祥碩群益55購02,
045252,愛普群益57購01,
045253,寶成群益55購01,
045254,美指2X元大58購01,
045255,道瓊2X元大56購01,
045256,新纖元大55購01,
045257,華新元大55購02,
045258,光寶科元大5A購04,
045259,鴻海元大55購31,
04525U,台光電永豐53售02,
045260,台積電元大55購30,
045261,台積電元大55購31,
045262,智邦元大55購19,
045263,智邦元大55購20,
045264,鴻準元大59購01,
045265,華碩元大55購01,
045266,致茂元大5B購02,
045267,金像電元大55購04,
045268,台光電元大55購11,
045269,台光電元大5B購04,
04526U,奇鋐永豐53售02,
045270,興勤元大55購04,
045271,京元電元大55購10,
045272,聯發科元大55購11,
045273,聯發科元大55購12,
045274,聯發科元大55購13,
045275,可成元大55購04,
045276,長榮元大55購20,
045277,陽明元大55購05,
045278,萬海元大5A購05,
04527U,健策永豐52售04,
045280,鴻海統一56購03,
045281,國泰金元大55購01,
045282,晟銘電元大55購02,
045285,台積電統一57購08,
045286,晟銘電元大55購03,
045287,晟銘電元大58購02,
045288,奇鋐元大55購17,
045289,禾伸堂元大55購04,
04528U,貿聯永豐53售01,
045290,智原元大55購06,
045292,聯發科統一57購04,
045293,智原元大55購07,
045294,緯創元大55購15,
045295,聯鈞元大55購08,
045296,牧德元大55購02,
045297,世芯元大55購09,
045298,世芯元大55購10,
045299,世芯元大55購11,
045300,日月光元大58購03,
045301,材料元大55購05,
045302,材料元大55購06,
045304,祥碩元大55購05,
045305,矽力元大55購02,
045306,愛普元大56購04,
045307,愛普元大5B購01,
045308,緯穎元大55購19,
045309,臺股指元大55購27,
04530U,元日2X凱基57售03,
045310,亞翔統一56購01,
045311,亞翔統一57購01,
045312,臺股指元大55購28,
045313,臺股指元大56購23,
045314,臺股指元大56購24,
045315,臺股指元大58購02,
045316,臺股指元大59購14,
045317,至上台新55購01,
045318,智邦中信5B購01,
045319,景碩中信5B購01,
045320,愛普中信5B購01,
045321,台積電永豐55購11,
045322,台積電永豐57購07,
045323,昇貿永豐55購02,
045324,國企2X元富55購02,
045325,中502X元富55購02,
045326,鴻海元富55購04,
045327,台積電元富55購11,
045328,台積電元富55購12,
045329,台積電元富55購13,
045330,台積電元富55購14,
045331,聯鈞元富55購04,
045332,聯鈞元富55購05,
045333,世芯元富55購07,
045334,精成科元富55購02,
045335,AES元富58購01,
045336,元黃金凱基55購02,
045337,道瓊銀凱基55購03,
045338,南亞凱基59購01,
045339,台化凱基55購02,
045340,光寶科凱基55購08,
045341,國巨凱基56購03,
045342,華泰凱基57購01,
045343,台積電凱基56購24,
045344,華碩凱基55購02,
045345,致茂凱基58購01,
045346,興勤凱基55購03,
045347,聯發科凱基55購10,
045348,可成凱基55購03,
045349,強茂凱基58購02,
045350,長榮凱基55購08,
045351,陽明凱基55購03,
045352,國泰金凱基55購03,
045353,晟銘電凱基55購03,
045354,禾伸堂凱基55購04,
045355,緯創凱基55購07,
045356,昇貿凱基59購01,
045357,京鼎凱基55購06,
045358,群創凱基55購04,
045359,世芯凱基55購13,
045360,神達凱基59購02,
045361,日月光凱基58購01,
045362,材料凱基55購04,
045363,祥碩凱基56購02,
045364,矽力凱基55購05,
045365,愛普凱基56購04,
045366,AES凱基55購04,
045367,臺股指凱基56購22,
045368,臺股指凱基58購04,
045369,FB臺反國票55購01,
045370,元金2X國票57購04,
045371,上銀國票56購01,
045372,智邦國票56購04,
045373,奇鋐國票56購04,
045374,宏致國票55購02,
045375,電子類國票55購01,
045376,電子類國票55購02,
045377,電子類國票55購03,
045378,電子類國票55購04,
045379,金融類國票55購02,
045380,智邦國泰56購04,
045381,技嘉國泰56購01,
045382,欣興國泰56購02,
045383,景碩國泰56購02,
045384,昇貿國泰56購01,
045385,貿聯國泰56購04,
045386,力成國泰56購02,
045387,保瑞國泰56購01,
045388,AES國泰56購03,
045389,鴻海富邦56購04,
045390,聯發科富邦55購07,
045391,雄獅富邦55購01,
045392,聯詠富邦55購01,
045393,力成富邦58購01,
045394,T50反1群益55購03,
045395,滬深2X群益59購01,
045396,東元群益55購04,
045397,智邦群益55購16,
045398,金像電群益55購05,
045399,台光電群益55購14,
045400,漢唐群益55購05,
045401,聯發科群益55購06,
045402,景碩群益55購06,
045403,華孚群益55購03,
045404,力成群益56購03,
045405,緯穎群益55購10,
045406,可寧衛群益55購03,
045407,臺股指群益55購15,
045408,臺股指群益55購16,
045409,臺股指群益55購17,
04540U,台積電富邦53售04,
045410,臺股指群益55購18,
045411,臺股指群益55購19,
045412,臺股指群益55購20,
045413,T50正2元大5A購02,
045414,T50反1元大62購03,
045415,南亞元大55購01,
045416,台積電凱基56購07,
045417,士電元大55購05,
045418,華新元大55購03,
045419,中鋼元大55購01,
045420,光寶科元大55購08,
045421,鴻海元大55購32,
045422,台積電元大55購32,
045423,台積電元大55購33,
045424,智邦元大55購21,
045425,華碩元大55購02,
045426,金像電元大55購05,
045427,大同元大55購03,
045428,微星元大55購03,
045429,台光電元大55購12,
04542U,T50正2國票52售02,
045430,台光電元大55購13,
045431,台光電元大5B購05,
045432,建準元大5A購02,
045433,京元電元大55購11,
045434,聯發科元大55購14,
045435,聯發科元大55購15,
045436,聯發科元大55購16,
045437,長榮元大55購21,
045438,陽明元大55購06,
045439,萬海元大5B購01,
04543U,台積電國泰52售05,
045440,慧洋元大57購01,
045441,晟銘電元大55購04,
045442,晟銘電元大55購05,
045443,奇鋐元大55購18,
045444,智原元大55購08,
045445,健鼎元大55購04,
045446,緯創元大55購16,
045447,華擎元大55購03,
045448,世芯元大55購12,
045449,世芯元大55購13,
04544U,貿聯國泰52售05,
045450,世芯元大5B購01,
045451,神達元大55購06,
045452,日月光元大55購06,
045453,眾達元大55購02,
045454,祥碩元大5B購01,
045455,亞翔元大55購10,
045456,同欣電元大55購04,
045457,康舒元大57購01,
045458,旭隼元大5B購01,
045459,保瑞元大55購08,
04545U,精成科國泰52售03,
045460,愛普元大5B購02,
045461,緯穎元大55購20,
045462,南電元大55購11,
045463,至上元大59購02,
045464,T50正2中信5B購05,
045465,T50反1中信5B購04,
045466,T50反1永豐55購04,
045467,日本反永豐57購01,
045468,聯發科永豐56購04,
045469,皇昌永豐55購01,
045470,大立光永豐55購02,
045471,大立光永豐55購03,
045472,奇鋐永豐55購09,
045473,華擎永豐55購01,
045474,聯發科台新55購01,
045475,台灣50元富55購09,
045476,台灣50元富55購10,
045477,T50反1元富55購04,
045478,T50反1元富55購05,
045479,FBNQ2X元富55購01,
045480,台積電元富55購16,
045481,台積電元富55購17,
045482,台積電元富5B購03,
045483,臻鼎元富55購01,
045484,祥碩元富56購01,
045485,道瓊反國票55購01,
045486,國喬國票58購01,
045487,新纖國票56購01,
045488,華新國票55購03,
045489,華新國票57購01,
045490,大成鋼國票56購01,
045491,華通國票56購02,
045492,國巨國票56購03,
045493,華碩國票55購01,
045494,華碩國票56購01,
045495,正崴國票56購01,
045496,漢唐國票56購02,
045497,強茂國票56購02,
045498,華新科國票56購01,
045499,長榮國票56購03,
045500,晟銘電國票55購02,
045501,晟銘電國票56購01,
045502,智原國票56購01,
045503,景碩國票58購01,
045504,玉晶光國票55購01,
045505,玉晶光國票56購01,
045506,華擎國票56購01,
045507,嘉澤國票56購02,
045508,世芯國票55購02,
045509,世芯國票56購01,
045510,大聯大國票56購02,
045511,日月光國票56購05,
045512,精成科國票56購03,
045513,旭隼國票58購01,
045514,矽力國票56購02,
045515,昇陽半國票56購01,
045516,南電國票58購01,
045517,金寶國泰56購02,
045518,鴻海國泰56購06,
045519,毅嘉國泰56購01,
045520,建準國泰56購03,
045521,聯發科國泰56購07,
045522,世芯國泰56購03,
045523,精成科國泰56購01,
045524,勤誠國泰56購01,
045525,勤誠國泰56購02,
045526,台灣50富邦55購04,
045527,T50反1富邦56購03,
045528,T50反1富邦58購03,
045529,強茂富邦56購02,
045530,萬海富邦55購02,
045531,緯創富邦56購03,
045532,愛普富邦56購01,
045533,臺股指富邦55購09,
045534,上証2X群益55購02,
045535,FBNQ2X群益57購01,
045536,光寶科群益57購02,
045537,國巨群益55購08,
045538,台積電群益57購11,
045539,致茂群益55購01,
04553U,川湖群益52售02,
045540,聯發科群益55購07,
045541,可成群益55購01,
045542,強茂群益55購04,
045543,長榮群益55購07,
045544,長榮航群益57購01,
045545,晟銘電群益55購04,
045546,緯創群益55購08,
045547,京鼎群益55購03,
045548,群創群益55購02,
045549,世芯群益55購09,
045550,神達群益55購07,
045551,日月光群益55購04,
045552,矽力群益55購01,
045553,T50正2凱基5B購01,
045554,華新凱基57購02,
045555,上銀凱基56購02,
045556,台積電凱基57購06,
045557,智邦凱基5B購01,
045558,金像電凱基5A購03,
045559,微星凱基56購02,
045560,台光電凱基56購02,
045561,漢唐凱基55購03,
045562,立隆電凱基58購01,
045563,萬海凱基55購02,
045564,慧洋凱基57購01,
045565,晟銘電凱基59購01,
045566,奇鋐凱基55購12,
045567,景碩凱基56購04,
045568,華擎凱基55購02,
045569,亞翔凱基55購07,
045570,華孚凱基55購01,
045571,力成凱基5A購01,
045572,同欣電凱基55購02,
045573,旭隼凱基5A購01,
045574,保瑞凱基55購08,
045575,緯穎凱基59購02,
045576,南電凱基56購08,
045577,至上凱基57購01,
045578,可寧衛凱基55購03,
045579,臺股指凱基55購28,
045580,臺股指凱基55購29,
045581,電子類凱基55購02,
045582,電子類凱基55購03,
045583,道瓊反元大57購01,
045584,南亞元大55購02,
045585,新纖元大55購02,
045586,台積電統一52購01,
045587,台積電統一57購09,
045588,華新元大55購04,
045589,金寶元大5B購01,
045590,鴻海元大55購33,
045591,鴻海元大55購34,
045592,矽統統一52購01,
045593,矽統統一52購02,
045594,台積電元大55購34,
045595,聯發科統一53購02,
045596,台積電元大55購35,
045597,智邦元大55購22,
045598,智邦元大55購23,
045599,金像電元大55購06,
04559U,正崴群益54售02,
045600,微星元大55購04,
045601,台光電元大55購14,
045602,台光電元大55購15,
045603,台光電元大55購16,
045604,漢唐元大57購03,
045607,建準元大55購06,
045608,建準元大55購07,
04560U,新日興群益53售03,
045612,亞翔統一57購02,
045613,美律元大55購03,
045614,京元電元大55購12,
045615,聯發科元大55購17,
045616,聯發科元大55購18,
045618,聯發科元大55購19,
045619,強茂元大55購02,
045620,強茂元大59購01,
045621,強茂元大5B購01,
045622,長榮航元大55購01,
045623,奇鋐元大59購03,
045624,欣興元大59購01,
045625,緯創元大55購17,
045626,玉晶光元大55購01,
045627,群創元大59購02,
045628,嘉澤元大55購02,
045629,世芯元大55購14,
045630,世芯元大55購15,
045631,世芯元大5B購02,
045632,祥碩元大55購06,
045633,祥碩元大5B購02,
045634,jpp元大58購04,
045635,亞翔元大55購11,
045636,康舒元大57購02,
045637,緯穎元大55購21,
045638,AES元大55購01,
045639,三集瑞元大55購02,
045640,兆聯元大5B購01,
045641,ITH元大55購01,
045642,聯發科中信5B購02,
045643,亞翔中信5B購02,
045644,精成科中信5B購01,
045645,技嘉兆豐55購02,
045646,聯發科兆豐55購02,
045647,大立光兆豐55購02,
045648,T50正2富邦55購04,
045649,T50正2富邦56購04,
045650,元債2X富邦59購02,
045651,元債2X富邦62購01,
045652,晶豪科富邦57購03,
045653,T50反1元富55購06,
045654,T50反1元富5B購01,
045655,智邦元富56購07,
045656,金像電元富55購06,
045657,建準元富56購03,
045658,元債2X元富58購01,
045659,聯發科元富57購07,
045660,聯發科元富57購08,
045661,聯發科元富57購09,
045662,嘉澤元富56購02,
045663,世芯元富55購08,
045664,勤誠元富55購03,
045665,T50正2國票56購01,
045666,中502X國票57購01,
045667,聚陽國票56購02,
045668,敬鵬國票56購01,
045669,金像電國票56購04,
045670,建準國票56購06,
045671,可成國票56購01,
045672,晟銘電國票57購01,
045673,京鼎國票56購03,
045674,世芯國票56購02,
045675,貿聯國票56購03,
045676,上緯控國票55購03,
045677,洋基國票56購02,
045678,兆聯國票56購04,
045679,至上國票58購01,
045680,T50正2國泰56購03,
045681,T50正2國泰56購04,
045682,T50反1國泰56購01,
045683,光寶科國泰56購02,
045684,仁寶國泰56購01,
045685,興勤國泰56購02,
045686,長榮國泰56購02,
045687,神達國泰56購04,
045688,精成科國泰56購02,
045689,保瑞國泰56購02,
045690,微星永豐55購02,
045691,漢唐永豐55購01,
045692,新興永豐55購01,
045693,陽明永豐55購02,
045694,華航永豐55購02,
045695,神達永豐55購06,
045696,神達永豐57購04,
045697,亞翔永豐56購03,
045698,緯穎永豐55購06,
045699,FBNQ2X凱基55購02,
045700,美費半凱基55購02,
045701,T50正2統一52購01,
045704,南亞凱基59購02,
045705,新纖凱基55購02,
045706,光寶科凱基57購06,
045708,台積電統一52購02,
045709,金寶凱基58購01,
04570U,世芯富邦54售06,
045710,鴻海凱基55購29,
045711,鴻海凱基56購09,
045712,鴻海凱基56購10,
045713,國巨凱基56購04,
045714,台積電凱基56購25,
045715,矽統統一52購03,
045716,矽統統一58購01,
045717,智邦凱基56購03,
045718,智邦凱基56購04,
045719,智邦凱基57購04,
04571U,台積電中信53售04,
045720,華碩凱基55購03,
045721,致茂凱基5B購01,
045722,金像電凱基56購04,
045723,威盛統一52購01,
045724,台光電凱基56購03,
045725,建準凱基55購02,
045727,京元電凱基55購08,
045729,建漢統一52購01,
04572U,台積電中信54售05,
045730,聯發科凱基55購11,
045731,立隆電凱基58購02,
045732,創意統一52購01,
045733,可成凱基55購04,
045734,長榮凱基55購09,
045735,晟銘電凱基56購01,
045736,達麗統一52購01,
045737,達麗統一52購02,
045738,禾伸堂凱基58購01,
045739,欣興凱基55購06,
045740,緯創凱基55購08,
045741,昇貿凱基55購01,
045742,玉晶光凱基55購02,
045743,世芯凱基55購15,
045744,貿聯凱基55購08,
045745,日月光凱基55購04,
045746,祥碩凱基5B購01,
045747,精成科凱基55購05,
045748,兆聯凱基55購03,
045749,ITH凱基55購01,
04574U,臺股指中信53售13,
045750,南亞元大55購03,
045751,南亞元大5B購01,
045752,士電元大55購06,
045753,光寶科元大55購10,
045754,鴻海元大55購35,
045755,鴻海元大55購36,
045756,鴻海元大55購37,
045757,台積電元大55購36,
045758,台積電元大55購37,
045759,台積電元大55購38,
04575U,臺股指中信54售05,
045760,智邦元大55購24,
045761,智邦元大55購25,
045762,致茂元大57購01,
045763,金像電元大55購07,
045764,台光電元大55購17,
045765,台光電元大55購18,
045766,台光電元大55購19,
045767,友達元大55購03,
045768,建準元大55購08,
045769,京元電元大55購13,
04576U,台灣50永豐53售06,
045770,聯發科元大55購20,
045771,聯發科元大55購21,
045772,聯發科元大55購22,
045773,神基元大55購01,
045774,晶豪科元大55購09,
045775,晟銘電元大57購02,
045776,台積電凱基58購01,
045777,台積電凱基58購02,
045778,台積電凱基58購03,
045779,台積電凱基58購04,
045780,奇鋐元大59購04,
045781,智原元大55購09,
045782,健鼎元大55購05,
045783,緯創元大55購18,
045784,緯創元大55購19,
045785,嘉澤元大55購03,
045786,世芯元大55購16,
045787,世芯元大55購17,
045788,世芯元大55購18,
045789,祥碩元大55購07,
045790,亞翔元大55購12,
045791,精成科元大55購04,
045792,精成科元大55購05,
045793,精成科元大55購06,
045794,旭隼元大56購01,
045795,旭隼元大57購01,
045796,台塑化元大55購04,
045797,愛普元大59購03,
045798,緯穎元大55購22,
045799,緯穎元大55購23,
045800,三集瑞元大55購03,
045801,南電元大55購12,
045802,至上元大55購08,
045803,南亞群益55購07,
045804,華新群益55購05,
045805,上銀群益57購01,
045806,台積電群益55購18,
045807,智邦群益55購18,
045808,金像電群益55購07,
045809,金像電群益57購01,
045810,台光電群益55購15,
045811,漢唐群益56購02,
045812,興勤群益56購01,
045813,立隆電群益56購01,
045814,萬海群益55購07,
045815,晶豪科群益57購01,
045816,晟銘電群益57購02,
045817,奇鋐群益55購05,
045818,景碩群益55購07,
045819,華擎群益55購01,
04581U,世芯國泰53售03,
045820,貿聯群益55購10,
045821,亞翔群益55購06,
045822,緯穎群益56購02,
045823,洋基群益56購01,
045824,惠特群益59購01,
045825,AES群益55購02,
045826,兆聯群益57購01,
045827,兆聯群益59購01,
045828,南電群益55購12,
045829,台灣50中信5B購05,
04582U,世芯國泰53售04,
045830,道瓊銀中信5B購01,
045831,奇鋐中信59購01,
045832,臺股指中信59購14,
045833,光寶科永豐56購04,
045834,瀚宇博永豐56購01,
045835,來億永豐55購01,
045836,旺宏台新55購01,
045837,元金2X凱基55購03,
045838,華新凱基55購06,
045839,鴻海凱基55購30,
045840,鴻海凱基56購11,
045841,台積電凱基55購32,
045842,台積電凱基57購08,
045843,旺宏凱基55購09,
045844,旺宏凱基56購07,
045845,旺宏凱基57購08,
045846,旺宏凱基58購02,
045847,智邦凱基55購14,
045848,智邦凱基55購15,
045849,智邦凱基55購16,
04584U,台達電國票52售01,
045850,宏碁凱基55購01,
045851,敬鵬凱基56購01,
045852,漢唐凱基55購04,
045853,奇鋐凱基55購13,
045854,奇鋐凱基56購11,
045855,奇鋐凱基5B購01,
045856,智原凱基55購05,
045857,健鼎凱基55購03,
045858,昇貿凱基55購02,
045859,京鼎凱基55購07,
045860,嘉澤凱基55購02,
045861,世芯凱基55購16,
045862,旭隼凱基55購04,
045863,愛普凱基55購04,
045864,緯穎凱基59購03,
045865,富世達凱基57購03,
045866,富世達凱基57購04,
045867,富世達凱基57購05,
045868,富世達凱基57購06,
045869,上証2X元富58購01,
04586U,世芯國票53售02,
045870,台積電元富55購18,
045871,台積電元富55購19,
045872,旺宏元富55購07,
045873,旺宏元富55購08,
045874,旺宏元富55購09,
045875,世芯元富55購09,
045876,旭隼元富55購02,
045877,富世達元富55購02,
045878,道瓊反國票58購01,
045879,中砂國票56購03,
04587U,和椿國票52售03,
045880,智邦國票56購05,
045881,牧德國票56購01,
045884,矽格國票56購01,
045885,富世達國票58購02,
045886,台積電國泰56購06,
045887,台積電國泰56購07,
045888,台積電國泰56購08,
045889,台積電國泰56購09,
04588U,臺股指國票52售05,
045890,旺宏國泰56購05,
045891,奇鋐國泰56購05,
045892,乙盛國泰56購02,
045893,矽格國泰56購01,
045894,台郡國泰56購01,
045895,元債2X元富58購02,
045896,東元富邦55購03,
045897,鴻海富邦59購01,
045898,台積電富邦56購04,
045899,旺宏富邦57購02,
045900,旺宏富邦59購01,
045901,聯發科富邦55購08,
045902,聯發科富邦55購09,
045903,國巨群益55購09,
045904,台光電群益58購03,
045905,聯發科群益55購08,
045906,可成群益55購02,
045907,智原群益56購04,
045908,欣興群益55購06,
045909,世芯群益55購10,
045910,貿聯群益55購11,
045911,祥碩群益57購01,
045912,瀚宇博群益55購01,
045913,精成科群益55購01,
045914,來億群益56購01,
045915,台灣50元大55購11,
045916,日本2X元大55購01,
045917,南亞元大55購04,
045918,堤維西元大55購01,
045919,光寶科元大55購11,
04591U,台積電凱基53售24,
045920,鴻海元大55購38,
045921,鴻海元大55購39,
045922,鴻海元大55購40,
045923,台積電元大55購39,
045924,台積電元大55購40,
045925,台積電元大55購41,
045926,旺宏元大55購10,
045927,旺宏元大55購11,
045928,旺宏元大57購01,
045929,智邦元大55購26,
045930,智邦元大5A購01,
045931,鴻準元大55購02,
045932,台光電元大55購20,
045933,漢唐元大55購05,
045934,建準元大55購09,
045935,京元電元大55購14,
045936,聯發科元大55購23,
045937,聯發科元大55購24,
045938,聯發科元大55購25,
045939,全新元大55購01,
045940,全新元大57購01,
045941,長榮元大55購22,
045942,萬海元大57購02,
045943,奇鋐元大59購05,
045944,智原元大55購10,
045945,緯創元大55購20,
045946,世芯元大55購19,
045947,世芯元大55購20,
045948,世芯元大55購21,
045949,大聯大元大55購01,
045950,眾達元大55購03,
045951,乙盛元大55購02,
045952,jpp元大55購04,
045953,精成科元大55購07,
045954,精成科元大55購08,
045955,精成科元大55購09,
045956,愛普元大59購04,
045957,緯穎元大55購24,
045958,AES元大55購02,
045959,富世達元大55購03,
045960,來億元大55購02,
045961,至上元大55購09,
045962,元黃金中信5B購02,
045963,台達電統一52購01,
045964,臺指2X中信5B購02,
045965,金像電中信5B購05,
045966,矽統統一58購02,
045967,興勤中信58購01,
045968,盟立統一52購01,
045969,奇鋐中信57購02,
045970,世芯中信5B購04,
045971,精成科中信59購01,
045972,富世達中信59購01,
045973,T50反1永豐5A購01,
045974,FBNQ2X永豐55購01,
045975,台積電永豐55購13,
045976,宏碁永豐55購02,
045977,國泰金永豐56購01,
045978,奇鋐永豐58購02,
045980,奇鋐永豐58購03,
045981,亞翔台新55購01,
045982,元日2X元富58購01,
045983,元金2X元富55購01,
045984,鴻海元富55購05,
045985,國巨元富55購02,
045986,達麗統一58購01,
045987,台積電元富55購21,
045988,台積電元富55購22,
045990,鴻準元富55購02,
045991,兆聯元富55購03,
045992,緯穎統一52購01,
045993,道瓊指國票57購01,
045994,道瓊反國票56購02,
045995,元日2X國票55購05,
045996,美費半國票55購02,
045997,台化國票55購01,
045998,大同國票56購01,
045999,志聖國票56購01,
046000,萬海國票56購04,
046001,玉山金國票58購01,
046002,元大金國票56購01,
046003,大立光國票57購01,
046004,緯創國票56購02,
046005,同欣電國票56購02,
046006,華新國泰56購03,
046007,華通國泰56購01,
046008,國巨國泰56購04,
046009,旺宏國泰56購06,
04600U,台灣50元大53售04,
046010,佳能國泰56購01,
046011,台光電國泰56購03,
046012,長榮國泰56購03,
046013,奇鋐國泰56購06,
046014,禾伸堂國泰56購01,
046015,世芯國泰56購04,
046016,大聯大國泰56購01,
046017,亞翔國泰56購03,
046018,旭隼國泰56購02,
046019,鈺邦國泰56購01,
046020,來億國泰56購01,
046021,台塑兆豐56購01,
046022,力成兆豐56購02,
046023,來億兆豐57購02,
046024,臺指反富邦6B購01,
046025,南亞富邦57購02,
046026,中砂富邦57購01,
046027,楠梓電富邦55購02,
046028,仁寶富邦57購02,
046029,旺宏富邦56購01,
046030,智邦富邦57購04,
046031,大同富邦55購02,
046032,漢唐富邦57購02,
046033,奇鋐富邦57購01,
046034,奇鋐富邦57購02,
046035,景碩富邦57購01,
046036,聯鈞富邦55購01,
046037,世芯富邦56購03,
046038,世芯富邦57購03,
046039,神達富邦55購01,
046040,日月光富邦56購01,
046041,臻鼎富邦57購01,
046042,祥碩富邦57購03,
046043,亞翔富邦55購04,
046044,精成科富邦57購01,
046045,旭隼富邦57購02,
046046,旭隼富邦57購03,
046047,矽力富邦57購01,
046048,保瑞富邦57購01,
046049,緯穎富邦57購03,
046050,AES富邦57購02,
046051,昇陽半富邦55購02,
046052,道瓊反凱基55購01,
046053,道瓊銀凱基55購04,
046054,南亞凱基55購08,
046055,士電凱基55購04,
046056,堤維西凱基55購01,
046057,中砂凱基56購05,
046058,光寶科凱基55購10,
046059,國巨凱基55購03,
04605U,致茂群益52售04,
046060,台積電凱基55購33,
046061,台積電凱基56購26,
046062,金像電凱基55購08,
046063,台光電凱基55購10,
046064,友達凱基55購02,
046065,京元電凱基58購01,
046066,聯發科凱基55購12,
046067,全新凱基57購01,
046068,華新科凱基55購05,
